date,Symbol,rv5_ss,rv10_ss,medrv,rk_twoscale,rsv,rv10,rsv_ss,bv,rk_th2,rk_parzen,open_price,close_time,rv5,bv_ss
2018-02-22 00:00:00+00:00,S&P500,9.65E-05,9.97E-05,5.39E-05,8.15E-05,4.81E-05,9.97E-05,4.81E-05,9.04E-05,8.15E-05,5.83E-05,2710.42,150001,9.65E-05,9.04E-05
2018-02-23 00:00:00+00:00,S&P500,4.31E-05,3.68E-05,2.30E-05,3.34E-05,1.26E-05,3.68E-05,1.26E-05,3.73E-05,3.24E-05,3.01E-05,2715.8,150001,4.31E-05,3.73E-05
2018-02-26 00:00:00+00:00,S&P500,3.12E-05,3.74E-05,1.09E-05,2.46E-05,9.77E-06,3.74E-05,9.77E-06,2.84E-05,2.44E-05,2.64E-05,2757.37,150001,3.12E-05,2.84E-05
2018-02-27 00:00:00+00:00,S&P500,8.02E-05,8.19E-05,7.31E-05,6.37E-05,5.00E-05,8.19E-05,5.00E-05,9.02E-05,6.36E-05,7.22E-05,2780.45,150001,8.02E-05,9.02E-05
2018-02-28 00:00:00+00:00,S&P500,7.68E-05,0.0001026966416,3.53E-05,6.40E-05,5.01E-05,0.0001026966416,5.01E-05,7.96E-05,6.21E-05,0.0001004221316,2753.78,150001,7.68E-05,7.96E-05
2018-03-01 00:00:00+00:00,S&P500,0.0002355839938,0.0002068804446,0.0002075153028,0.0002280070301,0.0001290881329,0.0002068804446,0.0001290881329,0.0002327296873,0.0002248538642,0.0002038470749,2715.22,150001,0.0002355839938,0.0002327296873
2018-03-02 00:00:00+00:00,S&P500,0.0001190283661,0.0001146720106,9.05E-05,0.0001360686438,4.62E-05,0.0001146720106,4.62E-05,0.0001198240001,0.00013081017,0.0001076504018,2658.89,150001,0.0001190283661,0.0001198240001
2018-03-05 00:00:00+00:00,S&P500,5.88E-05,5.77E-05,4.79E-05,6.15E-05,2.05E-05,5.77E-05,2.05E-05,5.87E-05,6.19E-05,7.33E-05,2681.06,150001,5.88E-05,5.87E-05
2018-03-06 00:00:00+00:00,S&P500,4.60E-05,5.29E-05,2.20E-05,5.55E-05,2.72E-05,5.29E-05,2.72E-05,3.94E-05,5.64E-05,5.03E-05,2730.18,150001,4.60E-05,3.94E-05
2018-03-07 00:00:00+00:00,S&P500,4.70E-05,5.04E-05,1.98E-05,5.95E-05,2.03E-05,5.04E-05,2.03E-05,4.13E-05,5.93E-05,5.57E-05,2710.18,150001,4.70E-05,4.13E-05
2018-03-08 00:00:00+00:00,S&P500,4.34E-05,3.22E-05,3.27E-05,3.89E-05,2.01E-05,3.22E-05,2.01E-05,4.26E-05,3.90E-05,3.42E-05,2732.75,150001,4.34E-05,4.26E-05
2018-03-09 00:00:00+00:00,S&P500,1.43E-05,1.69E-05,7.40E-06,2.08E-05,2.60E-06,1.69E-05,2.60E-06,1.35E-05,2.10E-05,1.75E-05,2752.91,150001,1.43E-05,1.35E-05
2018-03-12 00:00:00+00:00,S&P500,2.84E-05,3.27E-05,1.26E-05,2.60E-05,1.64E-05,3.27E-05,1.64E-05,2.74E-05,2.63E-05,2.42E-05,2790.54,150001,2.84E-05,2.74E-05
2018-03-13 00:00:00+00:00,S&P500,4.91E-05,4.63E-05,2.68E-05,4.87E-05,2.98E-05,4.63E-05,2.98E-05,4.56E-05,4.86E-05,4.57E-05,2792.31,150001,4.91E-05,4.56E-05
2018-03-14 00:00:00+00:00,S&P500,6.60E-05,6.31E-05,4.03E-05,6.00E-05,4.48E-05,6.31E-05,4.48E-05,6.40E-05,6.05E-05,4.94E-05,2774.06,150001,6.60E-05,6.40E-05
2018-03-15 00:00:00+00:00,S&P500,2.95E-05,3.37E-05,1.78E-05,2.89E-05,1.50E-05,3.37E-05,1.50E-05,2.63E-05,2.93E-05,2.87E-05,2754.27,150001,2.95E-05,2.63E-05
2018-03-16 00:00:00+00:00,S&P500,1.87E-05,1.84E-05,8.06E-06,2.12E-05,1.10E-05,1.84E-05,1.10E-05,1.32E-05,2.10E-05,1.74E-05,2750.57,150001,1.87E-05,1.32E-05
2018-03-19 00:00:00+00:00,S&P500,6.33E-05,7.74E-05,4.81E-05,5.70E-05,3.94E-05,7.74E-05,3.94E-05,6.32E-05,5.79E-05,5.73E-05,2741.38,150001,6.33E-05,6.32E-05
2018-03-20 00:00:00+00:00,S&P500,3.36E-05,2.32E-05,1.13E-05,3.16E-05,1.53E-05,2.32E-05,1.53E-05,2.95E-05,3.10E-05,2.46E-05,2715.05,150001,3.36E-05,2.95E-05
2018-03-21 00:00:00+00:00,S&P500,6.20E-05,5.62E-05,1.48E-05,7.33E-05,3.48E-05,5.62E-05,3.48E-05,4.93E-05,7.67E-05,7.00E-05,2714.99,150000,6.20E-05,4.93E-05
2018-03-22 00:00:00+00:00,S&P500,0.0001147312859,0.0001126721583,5.25E-05,0.0001099016449,6.79E-05,0.0001126721583,6.79E-05,0.0001014885599,0.0001118225307,0.0001438032611,2691.36,150001,0.0001147312859,0.0001014885599
2018-03-23 00:00:00+00:00,S&P500,0.0001544169488,0.0001661269398,0.0001137274213,0.0001357766719,9.66E-05,0.0001661269398,9.66E-05,0.0001570757438,0.0001364446027,0.0001818806913,2646.71,150001,0.0001544169488,0.0001570757438
2018-03-26 00:00:00+01:00,S&P500,0.0001300437823,0.0001188451795,7.16E-05,9.23E-05,4.54E-05,0.0001188451795,4.54E-05,0.0001117890607,9.05E-05,0.0001266731988,2619.35,160001,0.0001300437823,0.0001117890607
2018-03-27 00:00:00+01:00,S&P500,0.0001765563494,0.0002013006101,0.0001012407315,0.0001498227073,0.0001235435892,0.0002013006101,0.0001235435892,0.0001872304096,0.0001560820875,0.0001895193301,2667.57,160001,0.0001765563494,0.0001872304096
2018-03-28 00:00:00+01:00,S&P500,0.0002688692631,0.0002777449053,0.0001991714418,0.0002381625856,0.0001330506626,0.0002777449053,0.0001330506626,0.0002752266668,0.0002373843703,0.0001727680244,2611.3,160001,0.0002688692631,0.0002752266668
2018-03-29 00:00:00+01:00,S&P500,9.62E-05,0.0001194955511,7.51E-05,8.14E-05,3.94E-05,0.0001194955511,3.94E-05,9.63E-05,7.93E-05,9.77E-05,2614.41,160000,9.62E-05,9.63E-05
2018-04-02 00:00:00+01:00,S&P500,0.000174862965,0.0001884151154,0.0001419136007,0.0001775958891,0.0001118319727,0.0001884151154,0.0001118319727,0.0001808388629,0.0001775893894,0.0001886790054,2633.45,160001,0.000174862965,0.0001808388629
2018-04-03 00:00:00+01:00,S&P500,0.0001788462002,0.0001796071617,0.0001338999168,0.0001347293821,6.48E-05,0.0001796071617,6.48E-05,0.0001913915239,0.0001328074878,0.0001820293835,2592.17,160001,0.0001788462002,0.0001913915239
2018-04-04 00:00:00+01:00,S&P500,0.0001308391635,0.0001146575313,0.0001013317569,0.0001198619103,3.51E-05,0.0001146575313,3.51E-05,0.0001347327936,0.0001176676908,0.0001205795003,2584.04,160001,0.0001308391635,0.0001347327936
2018-04-05 00:00:00+01:00,S&P500,8.62E-05,8.06E-05,4.72E-05,6.25E-05,4.30E-05,8.06E-05,4.30E-05,8.24E-05,6.21E-05,6.64E-05,2657.36,160001,8.62E-05,8.24E-05
2018-04-06 00:00:00+01:00,S&P500,0.0001341960948,0.0001317632476,0.0001268914392,0.000152389225,7.45E-05,0.0001317632476,7.45E-05,0.0001644356143,0.0001548096795,0.000154197274,2645.82,160001,0.0001341960948,0.0001644356143
2018-04-09 00:00:00+01:00,S&P500,7.60E-05,8.31E-05,3.30E-05,6.16E-05,4.49E-05,8.31E-05,4.49E-05,6.86E-05,6.06E-05,9.21E-05,2617.18,160001,7.60E-05,6.86E-05
2018-04-10 00:00:00+01:00,S&P500,0.0001106799024,0.0001061135639,0.000117361578,0.0001168981633,5.11E-05,0.0001061135639,5.11E-05,0.0001185275,0.0001112657743,6.32E-05,2638.41,160001,0.0001106799024,0.0001185275
2018-04-11 00:00:00+01:00,S&P500,7.54E-05,5.22E-05,5.91E-05,6.44E-05,4.06E-05,5.22E-05,4.06E-05,7.84E-05,6.51E-05,4.67E-05,2643.89,160001,7.54E-05,7.84E-05
2018-04-12 00:00:00+01:00,S&P500,5.00E-05,5.49E-05,2.81E-05,4.76E-05,2.25E-05,5.49E-05,2.25E-05,4.71E-05,4.77E-05,5.50E-05,2653.83,160001,5.00E-05,4.71E-05
2018-04-13 00:00:00+01:00,S&P500,6.23E-05,6.63E-05,2.75E-05,6.19E-05,4.06E-05,6.63E-05,4.06E-05,5.55E-05,6.20E-05,5.44E-05,2676.9,160001,6.23E-05,5.55E-05
2018-04-16 00:00:00+01:00,S&P500,3.18E-05,2.81E-05,2.40E-05,3.67E-05,1.41E-05,2.81E-05,1.41E-05,2.85E-05,3.58E-05,1.99E-05,2670.1,160001,3.18E-05,2.85E-05
2018-04-17 00:00:00+01:00,S&P500,1.65E-05,1.65E-05,7.21E-06,1.98E-05,6.31E-06,1.65E-05,6.31E-06,1.35E-05,2.04E-05,1.73E-05,2692.74,160001,1.65E-05,1.35E-05
2018-04-18 00:00:00+01:00,S&P500,2.26E-05,2.02E-05,1.16E-05,2.00E-05,1.30E-05,2.02E-05,1.30E-05,2.52E-05,2.01E-05,1.76E-05,2710.11,160001,2.26E-05,2.52E-05
2018-04-19 00:00:00+01:00,S&P500,3.61E-05,4.35E-05,2.45E-05,4.50E-05,1.89E-05,4.35E-05,1.89E-05,3.52E-05,4.73E-05,3.07E-05,2701.16,160001,3.61E-05,3.52E-05
2018-04-20 00:00:00+01:00,S&P500,5.22E-05,5.15E-05,2.78E-05,4.02E-05,2.99E-05,5.15E-05,2.99E-05,5.19E-05,4.05E-05,4.41E-05,2692.56,160001,5.22E-05,5.19E-05
2018-04-23 00:00:00+01:00,S&P500,3.65E-05,3.17E-05,2.98E-05,3.39E-05,1.94E-05,3.17E-05,1.94E-05,4.08E-05,3.37E-05,3.18E-05,2675.4,160001,3.65E-05,4.08E-05
2018-04-24 00:00:00+01:00,S&P500,0.0001407534083,0.0001077069696,8.02E-05,9.63E-05,8.81E-05,0.0001077069696,8.81E-05,0.0001390469522,9.47E-05,0.0001112050138,2680.8,160001,0.0001407534083,0.0001390469522
2018-04-25 00:00:00+01:00,S&P500,0.0001005632291,9.67E-05,6.68E-05,8.93E-05,5.63E-05,9.67E-05,5.63E-05,0.000100182734,8.83E-05,9.91E-05,2634.92,160001,0.0001005632291,0.000100182734
2018-04-26 00:00:00+01:00,S&P500,3.78E-05,2.92E-05,2.04E-05,3.47E-05,1.74E-05,2.92E-05,1.74E-05,3.83E-05,3.45E-05,3.18E-05,2651.65,160001,3.78E-05,3.83E-05
2018-04-27 00:00:00+01:00,S&P500,3.35E-05,3.21E-05,1.97E-05,3.99E-05,1.80E-05,3.21E-05,1.80E-05,3.22E-05,4.16E-05,2.48E-05,2675.47,160001,3.35E-05,3.22E-05
2018-04-30 00:00:00+01:00,S&P500,4.65E-05,5.30E-05,2.84E-05,4.00E-05,3.11E-05,5.30E-05,3.11E-05,4.48E-05,4.04E-05,4.79E-05,2675.05,160001,4.65E-05,4.48E-05
2018-05-01 00:00:00+01:00,S&P500,4.75E-05,5.36E-05,3.61E-05,4.16E-05,2.19E-05,5.36E-05,2.19E-05,4.47E-05,4.23E-05,5.28E-05,2643.64,160001,4.75E-05,4.47E-05
2018-05-02 00:00:00+01:00,S&P500,4.79E-05,5.00E-05,1.82E-05,4.47E-05,2.91E-05,5.00E-05,2.91E-05,4.56E-05,4.57E-05,4.48E-05,2654.24,160001,4.79E-05,4.56E-05
2018-05-03 00:00:00+01:00,S&P500,0.0001010027703,0.0001340223876,6.39E-05,9.41E-05,4.80E-05,0.0001340223876,4.80E-05,9.51E-05,9.16E-05,0.0001301345119,2628.08,160001,0.0001010027703,9.51E-05
2018-05-04 00:00:00+01:00,S&P500,4.46E-05,3.38E-05,2.14E-05,3.62E-05,1.07E-05,3.38E-05,1.07E-05,4.52E-05,3.50E-05,5.28E-05,2621.45,160001,4.46E-05,4.52E-05
2018-05-07 00:00:00+01:00,S&P500,2.75E-05,3.01E-05,9.75E-06,2.95E-05,1.61E-05,3.01E-05,1.61E-05,2.01E-05,2.97E-05,3.52E-05,2669.36,160000,2.75E-05,2.01E-05
2018-05-08 00:00:00+01:00,S&P500,4.52E-05,4.01E-05,2.49E-05,5.63E-05,2.06E-05,4.01E-05,2.06E-05,4.50E-05,5.65E-05,2.82E-05,2670.26,160001,4.52E-05,4.50E-05
2018-05-09 00:00:00+01:00,S&P500,2.97E-05,2.80E-05,1.82E-05,2.51E-05,1.20E-05,2.80E-05,1.20E-05,3.08E-05,2.49E-05,2.54E-05,2678.12,160001,2.97E-05,3.08E-05
2018-05-10 00:00:00+01:00,S&P500,2.01E-05,2.07E-05,1.18E-05,1.96E-05,7.85E-06,2.07E-05,7.85E-06,1.85E-05,1.98E-05,1.69E-05,2705.02,160001,2.01E-05,1.85E-05
2018-05-11 00:00:00+01:00,S&P500,2.06E-05,1.67E-05,1.36E-05,1.97E-05,9.56E-06,1.67E-05,9.56E-06,2.00E-05,1.94E-05,1.44E-05,2722.7,160001,2.06E-05,2.00E-05
2018-05-14 00:00:00+01:00,S&P500,1.92E-05,2.11E-05,1.20E-05,1.72E-05,9.04E-06,2.11E-05,9.04E-06,1.67E-05,1.68E-05,1.60E-05,2733.37,160001,1.92E-05,1.67E-05
2018-05-15 00:00:00+01:00,S&P500,3.94E-05,4.37E-05,1.81E-05,4.19E-05,2.28E-05,4.37E-05,2.28E-05,3.36E-05,4.37E-05,3.49E-05,2718.59,160001,3.94E-05,3.36E-05
2018-05-16 00:00:00+01:00,S&P500,1.62E-05,1.92E-05,8.97E-06,1.76E-05,6.19E-06,1.92E-05,6.19E-06,1.64E-05,1.72E-05,1.86E-05,2712.62,160001,1.62E-05,1.64E-05
2018-05-17 00:00:00+01:00,S&P500,1.98E-05,2.14E-05,7.75E-06,2.02E-05,1.03E-05,2.14E-05,1.03E-05,1.98E-05,2.00E-05,2.68E-05,2719.71,160001,1.98E-05,1.98E-05
2018-05-18 00:00:00+01:00,S&P500,2.13E-05,1.44E-05,8.30E-06,1.92E-05,1.30E-05,1.44E-05,1.30E-05,1.84E-05,1.94E-05,1.14E-05,2717.35,160001,2.13E-05,1.84E-05
2018-05-21 00:00:00+01:00,S&P500,2.66E-05,2.75E-05,7.68E-06,1.80E-05,8.51E-06,2.75E-05,8.51E-06,1.63E-05,1.71E-05,2.95E-05,2725.95,160001,2.66E-05,1.63E-05
2018-05-22 00:00:00+01:00,S&P500,1.42E-05,1.43E-05,7.16E-06,1.65E-05,1.01E-05,1.43E-05,1.01E-05,1.17E-05,1.66E-05,1.20E-05,2738.34,160001,1.42E-05,1.17E-05
2018-05-23 00:00:00+01:00,S&P500,2.85E-05,3.13E-05,1.26E-05,2.67E-05,9.29E-06,3.13E-05,9.29E-06,2.34E-05,2.65E-05,2.98E-05,2713.98,160001,2.85E-05,2.34E-05
2018-05-24 00:00:00+01:00,S&P500,3.28E-05,3.63E-05,2.09E-05,3.61E-05,1.65E-05,3.63E-05,1.65E-05,3.86E-05,3.50E-05,3.76E-05,2730.94,160001,3.28E-05,3.86E-05
2018-05-25 00:00:00+01:00,S&P500,1.62E-05,1.19E-05,7.18E-06,1.75E-05,9.36E-06,1.19E-05,9.36E-06,1.51E-05,1.79E-05,1.35E-05,2723.6,160001,1.62E-05,1.51E-05
2018-05-29 00:00:00+01:00,S&P500,5.77E-05,6.12E-05,3.03E-05,5.14E-05,3.56E-05,6.12E-05,3.56E-05,5.40E-05,5.21E-05,7.38E-05,2705.11,160001,5.77E-05,5.40E-05
2018-05-30 00:00:00+01:00,S&P500,2.12E-05,2.36E-05,9.63E-06,1.98E-05,5.58E-06,2.36E-05,5.58E-06,1.89E-05,1.96E-05,2.21E-05,2702.43,160001,2.12E-05,1.89E-05
2018-05-31 00:00:00+01:00,S&P500,4.00E-05,3.34E-05,1.86E-05,3.67E-05,1.98E-05,3.34E-05,1.98E-05,3.54E-05,3.59E-05,2.96E-05,2720.98,160001,4.00E-05,3.54E-05
2018-06-01 00:00:00+01:00,S&P500,2.01E-05,1.53E-05,5.10E-06,1.78E-05,6.02E-06,1.53E-05,6.02E-06,1.52E-05,1.79E-05,1.61E-05,2718.7,160001,2.01E-05,1.52E-05
2018-06-04 00:00:00+01:00,S&P500,9.66E-06,9.63E-06,3.51E-06,1.00E-05,4.07E-06,9.63E-06,4.07E-06,9.17E-06,9.97E-06,9.90E-06,2741.67,160001,9.66E-06,9.17E-06
2018-06-05 00:00:00+01:00,S&P500,1.61E-05,1.40E-05,8.47E-06,1.14E-05,9.78E-06,1.40E-05,9.78E-06,1.73E-05,1.11E-05,9.72E-06,2748.46,160001,1.61E-05,1.73E-05
2018-06-06 00:00:00+01:00,S&P500,1.51E-05,1.61E-05,5.23E-06,1.26E-05,5.80E-06,1.61E-05,5.80E-06,1.46E-05,1.23E-05,1.65E-05,2753.25,160001,1.51E-05,1.46E-05
2018-06-07 00:00:00+01:00,S&P500,2.95E-05,3.02E-05,1.36E-05,2.61E-05,1.67E-05,3.02E-05,1.67E-05,2.75E-05,2.50E-05,1.83E-05,2774.84,160001,2.95E-05,2.75E-05
2018-06-08 00:00:00+01:00,S&P500,1.31E-05,1.19E-05,5.71E-06,1.67E-05,4.74E-06,1.19E-05,4.74E-06,1.32E-05,1.63E-05,9.66E-06,2765.84,160001,1.31E-05,1.32E-05
2018-06-11 00:00:00+01:00,S&P500,7.52E-06,6.33E-06,3.74E-06,8.29E-06,3.23E-06,6.33E-06,3.23E-06,7.80E-06,8.53E-06,8.30E-06,2780.18,160001,7.52E-06,7.80E-06
2018-06-12 00:00:00+01:00,S&P500,8.47E-06,8.83E-06,3.13E-06,8.64E-06,3.83E-06,8.83E-06,3.83E-06,7.99E-06,8.85E-06,8.54E-06,2785.6,160001,8.47E-06,7.99E-06
2018-06-13 00:00:00+01:00,S&P500,1.69E-05,1.98E-05,3.22E-06,1.55E-05,1.08E-05,1.98E-05,1.08E-05,1.18E-05,1.70E-05,1.71E-05,2787.94,160001,1.69E-05,1.18E-05
2018-06-14 00:00:00+01:00,S&P500,1.12E-05,1.34E-05,4.95E-06,1.21E-05,5.85E-06,1.34E-05,5.85E-06,8.80E-06,1.20E-05,1.34E-05,2783.21,160001,1.12E-05,8.80E-06
2018-06-15 00:00:00+01:00,S&P500,2.55E-05,3.14E-05,5.88E-06,1.84E-05,1.39E-05,3.14E-05,1.39E-05,2.01E-05,1.85E-05,2.96E-05,2777.78,160001,2.55E-05,2.01E-05
2018-06-18 00:00:00+01:00,S&P500,2.08E-05,1.91E-05,6.65E-06,1.48E-05,1.13E-05,1.91E-05,1.13E-05,1.27E-05,1.38E-05,1.59E-05,2765.79,160001,2.08E-05,1.27E-05
2018-06-19 00:00:00+01:00,S&P500,2.16E-05,2.72E-05,1.22E-05,2.78E-05,8.78E-06,2.72E-05,8.78E-06,2.04E-05,2.75E-05,2.63E-05,2752.01,160001,2.16E-05,2.04E-05
2018-06-20 00:00:00+01:00,S&P500,8.01E-06,6.94E-06,4.74E-06,1.23E-05,4.54E-06,6.94E-06,4.54E-06,7.83E-06,1.26E-05,9.83E-06,2769.73,160001,8.01E-06,7.83E-06
2018-06-21 00:00:00+01:00,S&P500,3.04E-05,3.14E-05,1.42E-05,2.95E-05,2.14E-05,3.14E-05,2.14E-05,2.86E-05,2.93E-05,3.16E-05,2769.28,160001,3.04E-05,2.86E-05
2018-06-22 00:00:00+01:00,S&P500,1.53E-05,1.36E-05,5.06E-06,1.66E-05,9.74E-06,1.36E-05,9.74E-06,1.10E-05,1.61E-05,1.40E-05,2760.79,160001,1.53E-05,1.10E-05
2018-06-25 00:00:00+01:00,S&P500,8.24E-05,0.0001012220773,5.89E-05,5.94E-05,4.35E-05,0.0001012220773,4.35E-05,7.19E-05,5.82E-05,0.0001024191906,2742.94,160001,8.24E-05,7.19E-05
2018-06-26 00:00:00+01:00,S&P500,2.90E-05,2.59E-05,1.86E-05,3.08E-05,1.32E-05,2.59E-05,1.32E-05,2.86E-05,3.06E-05,1.77E-05,2722.12,160001,2.90E-05,2.86E-05
2018-06-27 00:00:00+01:00,S&P500,7.42E-05,7.20E-05,4.51E-05,5.69E-05,4.85E-05,7.20E-05,4.85E-05,6.60E-05,5.56E-05,7.46E-05,2728.45,160001,7.42E-05,6.60E-05
2018-06-28 00:00:00+01:00,S&P500,5.79E-05,5.48E-05,2.56E-05,5.84E-05,2.32E-05,5.48E-05,2.32E-05,5.83E-05,5.78E-05,3.81E-05,2698.69,160001,5.79E-05,5.83E-05
2018-06-29 00:00:00+01:00,S&P500,2.48E-05,2.71E-05,1.53E-05,2.25E-05,1.48E-05,2.71E-05,1.48E-05,2.02E-05,2.22E-05,3.34E-05,2727.13,160001,2.48E-05,2.02E-05
2018-07-02 00:00:00+01:00,S&P500,3.87E-05,2.98E-05,2.08E-05,3.04E-05,1.69E-05,2.98E-05,1.69E-05,4.10E-05,2.95E-05,3.67E-05,2704.95,160001,3.87E-05,4.10E-05
2018-07-03 00:00:00+01:00,S&P500,1.42E-05,1.25E-05,5.05E-06,1.95E-05,1.15E-05,1.25E-05,1.15E-05,1.39E-05,1.87E-05,1.80E-05,2733.27,141628,1.42E-05,1.39E-05
2018-07-05 00:00:00+01:00,S&P500,2.84E-05,2.62E-05,1.35E-05,3.09E-05,1.35E-05,2.62E-05,1.35E-05,2.62E-05,3.04E-05,2.10E-05,2724.19,160001,2.84E-05,2.62E-05
2018-07-06 00:00:00+01:00,S&P500,2.28E-05,2.69E-05,9.56E-06,1.82E-05,7.52E-06,2.69E-05,7.52E-06,2.12E-05,1.80E-05,2.02E-05,2737.68,160001,2.28E-05,2.12E-05
2018-07-09 00:00:00+01:00,S&P500,1.10E-05,1.11E-05,5.30E-06,1.01E-05,3.24E-06,1.11E-05,3.24E-06,8.82E-06,9.86E-06,1.19E-05,2768.51,160001,1.10E-05,8.82E-06
2018-07-10 00:00:00+01:00,S&P500,1.14E-05,9.44E-06,6.98E-06,1.41E-05,5.65E-06,9.44E-06,5.65E-06,1.10E-05,1.40E-05,7.20E-06,2788.56,160001,1.14E-05,1.10E-05
2018-07-11 00:00:00+01:00,S&P500,1.94E-05,1.94E-05,1.42E-05,2.42E-05,9.62E-06,1.94E-05,9.62E-06,2.14E-05,2.38E-05,1.88E-05,2779.82,160000,1.94E-05,2.14E-05
2018-07-12 00:00:00+01:00,S&P500,1.65E-05,1.28E-05,5.84E-06,1.72E-05,5.15E-06,1.28E-05,5.15E-06,1.47E-05,1.66E-05,1.08E-05,2783.14,160001,1.65E-05,1.47E-05
2018-07-13 00:00:00+01:00,S&P500,9.41E-06,8.59E-06,5.21E-06,1.04E-05,5.21E-06,8.59E-06,5.21E-06,7.60E-06,1.06E-05,8.10E-06,2796.93,160001,9.41E-06,7.60E-06
2018-07-16 00:00:00+01:00,S&P500,9.43E-06,8.71E-06,5.35E-06,1.10E-05,4.86E-06,8.71E-06,4.86E-06,9.45E-06,1.09E-05,8.36E-06,2801.43,160001,9.43E-06,9.45E-06
2018-07-17 00:00:00+01:00,S&P500,1.23E-05,1.06E-05,5.99E-06,9.67E-06,4.17E-06,1.06E-05,4.17E-06,1.24E-05,9.49E-06,1.29E-05,2789.34,160001,1.23E-05,1.24E-05
2018-07-18 00:00:00+01:00,S&P500,5.99E-06,5.41E-06,4.05E-06,9.11E-06,2.42E-06,5.41E-06,2.42E-06,6.28E-06,9.17E-06,4.41E-06,2811.35,160001,5.99E-06,6.28E-06
2018-07-19 00:00:00+01:00,S&P500,1.54E-05,1.41E-05,6.27E-06,1.94E-05,8.99E-06,1.41E-05,8.99E-06,1.25E-05,1.91E-05,1.47E-05,2809.37,160001,1.54E-05,1.25E-05
2018-07-20 00:00:00+01:00,S&P500,9.52E-06,8.04E-06,5.33E-06,9.67E-06,5.42E-06,8.04E-06,5.42E-06,9.26E-06,9.61E-06,6.68E-06,2804.55,160001,9.52E-06,9.26E-06
2018-07-24 00:00:00+01:00,S&P500,2.11E-05,2.59E-05,1.24E-05,2.05E-05,1.04E-05,2.59E-05,1.04E-05,1.85E-05,2.02E-05,2.29E-05,2820.68,160001,2.11E-05,1.85E-05
